id	enabled	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id
T536	1	Collection > Figures > character animation title	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>	Ninja Art: Beast Scroll Replicas			e2e:collection/figures	NA2_ETC@0x25E10	NUN5_TEXTENG@0x3100	slot	48				
T537	1	Collection > Figures > character animation title	<r索敵|さくてき>	Searching for the Enemy			e2e:collection/figures	NA2_ETC@0x25E50	NUN5_TEXTENG@0x3140	slot	24				
T538	1	Collection > Figures > character animation title	<r飛翔|ひしょう>	Soaring			e2e:collection/figures	NA2_ETC@0x25E80	NUN5_SLES@0x513F78	slot	24				
T539	1	Collection > Figures > character animation title	<r最新作熟読中|さいしんさくじゅくどくちゅう>	Reading the Latest Release			e2e:collection/figures	NA2_ETC@0x25EB0	NUN5_TEXTENG@0x3180	slot	48				
T540	1	Collection > Figures > character animation title	<r牽制攻撃|けんせいこうげき>	Restraining Attack			e2e:collection/figures	NA2_ETC@0x25EF0	NUN5_TEXTENG@0x31B0	slot	32				
T541	1	Collection > Figures > character animation title	<r忍犬口寄|にんけんくちよ>せ	Ninja Hound Summoning			e2e:collection/figures	NA2_ETC@0x25F20	NUN5_TEXTENG@0x31E0	slot	32				
T542	1	Collection > Figures > character animation title	<r柔拳|じゅうけん>	Gentle Fist			e2e:collection/figures	NA2_ETC@0x25F50	NUN5_TEXTENG@0x3208	slot	24				
T543	1	Collection > Figures > character animation title	<r八卦空掌|はっけくうしょう>	8 Trigrams Sky Palm			e2e:collection/figures	NA2_ETC@0x25F80	NUN5_TEXTENG@0x3230	slot	32				
T544	1	Collection > Figures > character animation title	<r点穴打突|てんけつだとつ>！！	Pressure Point Strike!			e2e:collection/figures	NA2_ETC@0x25FB0	NUN5_TEXTENG@0x3260	slot	32				
T545	1	Collection > Figures > character animation title	<r戦闘姿勢|せんとうしせい>	Battle Posture			e2e:collection/figures	NA2_ETC@0x25FE0	NUN5_TEXTENG@0x3288	slot	32				
T546	1	Collection > Figures > character animation title	<r木|こ>ノ<r葉昇風|はしょうふう>	Leaf Rising Wind			e2e:collection/figures	NA2_ETC@0x26010	NUN5_TEXTENG@0x32B0	slot	40				
T547	1	Collection > Figures > character animation title	<r限界|げんかい>を<r超|こ>えろ！	Surpass Your Limits!			e2e:collection/figures	NA2_ETC@0x26050	NUN5_TEXTENG@0x32E0	slot	40				
T548	1	Collection > Figures > character animation title	<r忍具|にんぐ>の<r使|つか>い<r手|て>	Ninja Tool User			e2e:collection/figures	NA2_ETC@0x26090	NUN5_TEXTENG@0x3310	slot	40				
T549	1	Collection > Figures > character animation title	<r棒体術|ぼうたいじゅつ>	Staff Taijutsu			e2e:collection/figures	NA2_ETC@0x260D0	NUN5_TEXTENG@0x3330	slot	32				
T550	1	Collection > Figures > character animation title	<r仕込|しこ>み<r炸裂|さくれつ>！	Device Unleashed!			e2e:collection/figures	NA2_ETC@0x26100	NUN5_TEXTENG@0x3350	slot	40				
T551	1	Collection > Figures > character animation title	<r熱血青春|ねっけつせいしゅん>ポーズ！	Hot-Blooded Youth Pose!			e2e:collection/figures	NA2_ETC@0x26140	NUN5_TEXTENG@0x3380	slot	40				
T552	1	Collection > Figures > character animation title	<r開門|かいもん>ッ！	Opening Gate!			e2e:collection/figures	NA2_ETC@0x261B0	NUN5_TEXTENG@0x33D0	slot	24				
T553	1	Collection > Figures > character animation title	ホラよっ！	Hey!			e2e:collection/figures	NA2_ETC@0x261E8	NUN5_SLES@0x513FB8	slot	16				
T554	1	Collection > Figures > character animation title	<r変|か>わらぬチョウジ	Same Old Choji			e2e:collection/figures	NA2_ETC@0x26250	NUN5_TEXTENG@0x3438	slot	24				
T555	1	Collection > Figures > character animation title	<r張|は>り<r手|て>の<r構|かま>え	Open-Hand Stance			e2e:collection/figures	NA2_ETC@0x26280	NUN5_TEXTENG@0x3460	slot	40				
T556	1	Collection > Figures > character animation title	おっひさー！	Long Time No See!			e2e:collection/figures	NA2_ETC@0x262F8	NUN5_TEXTENG@0x34C0	slot	16			NA2_ETC@0x274A4	
T557	1	Collection > Figures > character animation title	かわいさアピール	Cuteness Appeal			e2e:collection/figures	NA2_ETC@0x26320	NUN5_TEXTENG@0x34F0	slot	24				
T558	1	Collection > Figures > character animation title	<r綺麗|きれい>な<r花|はな>	Beautiful Flower			e2e:collection/figures	NA2_ETC@0x26350	NUN5_TEXTENG@0x3510	slot	32				
T559	1	Collection > Figures > character animation title	やれやれ	Whatever...			e2e:collection/figures	NA2_ETC@0x26380	NUN5_TEXTENG@0x3538	slot	16				
T560	1	Collection > Figures > character animation title	<r装着|そうちゃく>！	Equip!			e2e:collection/figures	NA2_ETC@0x263A0	NUN5_SLES@0x513FD8	slot	24				
T561	1	Collection > Figures > character animation title	<r一閃|いっせん>！	Flash!			e2e:collection/figures	NA2_ETC@0x263D0	NUN5_SLES@0x513FE0	slot	24				
T562	1	Collection > Figures > character animation title	<r登場|とうじょう>	Appearance			e2e:collection/figures	NA2_ETC@0x26400	NUN5_TEXTENG@0x3578	slot	24				
T563	1	Collection > Figures > character animation title	いつでもいっしょ	Always Together			e2e:collection/figures	NA2_ETC@0x26430	NUN5_TEXTENG@0x35A0	slot	24				
T564	1	Collection > Figures > character animation title	ダイナミック！	Dynamic!			e2e:collection/figures	NA2_ETC@0x26458	NUN5_TEXTENG@0x35C0	slot	16				
T565	1	Collection > Figures > character animation title	<r静|しず>かな<r男|おとこ>	Silent Man			e2e:collection/figures	NA2_ETC@0x26480	NUN5_TEXTENG@0x35E0	slot	32				
T566	1	Collection > Figures > character animation title	<r寄壊蟲|きかいちゅう>	Parasitic Insects			e2e:collection/figures	NA2_ETC@0x264B0	NUN5_TEXTENG@0x3600	slot	24				
T567	1	Collection > Figures > character animation title	<r広|ひろ>がる<r蟲|むし>たち	Spreading Bugs			e2e:collection/figures	NA2_ETC@0x264E0	NUN5_TEXTENG@0x3628	slot	32				
T568	1	Collection > Figures > character animation title	<r闘|たたか>う<r決意|けつい>！	Determined to Fight!			e2e:collection/figures	NA2_ETC@0x26510	NUN5_TEXTENG@0x3650	slot	32				
T569	1	Collection > Figures > character animation title	<r心|こころ>の<r準備|じゅんび>が…	Readying My Heart			e2e:collection/figures	NA2_ETC@0x26540	NUN5_TEXTENG@0x3680	slot	40				
T570	1	Collection > Figures > character animation title	<r掌打|しょうだ>！	Strike!			e2e:collection/figures	NA2_ETC@0x26580	NUN5_SLES@0x514000	slot	24				
T571	1	Collection > Figures > character animation title	ベスト<r着用|ちゃくよう>	Put On My Best			e2e:collection/figures	NA2_ETC@0x265B0	NUN5_TEXTENG@0x36B8	slot	32				
T572	1	Collection > Figures > character animation title	<r幻術発動|げんじゅつはつどう>	Genjutsu Activate			e2e:collection/figures	NA2_ETC@0x265E0	NUN5_TEXTENG@0x36E0	slot	32				
T573	1	Collection > Figures > character animation title	こんなものね	That's it?			e2e:collection/figures	NA2_ETC@0x26610	NUN5_TEXTENG@0x3708	slot	16				
T574	1	Collection > Figures > character animation title	<r威圧|いあつ>	Coercion			e2e:collection/figures	NA2_ETC@0x26630	NUN5_TEXTENG@0x3728	slot	16				
T575	1	Collection > Figures > character animation title	<r砂|すな>の<r殻|から>	Sand Shell			e2e:collection/figures	NA2_ETC@0x26650	NUN5_TEXTENG@0x3748	slot	24				
T576	1	Collection > Figures > character animation title	<r逃|に>がさん…	You Won't Escape...			e2e:collection/figures	NA2_ETC@0x26680	NUN5_TEXTENG@0x3770	slot	24				
T577	1	Collection > Figures > character animation title	<r傀儡|くぐつ>の<r巻物|まきもの>	Puppet Scroll			e2e:collection/figures	NA2_ETC@0x266C0	NUN5_TEXTENG@0x37B8	slot	40				
T578	1	Collection > Figures > character animation title	<r傀儡勢揃|くぐつせいぞろ>い！	Puppets Unite!			e2e:collection/figures	NA2_ETC@0x26700	NUN5_TEXTENG@0x37D8	slot	32				
T579	1	Collection > Figures > character animation title	<r巨大扇子|きょだいせんす>	Giant Fan			e2e:collection/figures	NA2_ETC@0x26730	NUN5_TEXTENG@0x37F8	slot	32				
T580	1	Collection > Figures > character animation title	<r団子|だんご>で<r一息|ひといき>	Pause to Eat Dumplings			e2e:collection/figures	NA2_ETC@0x26760	NUN5_TEXTENG@0x3820	slot	40				
T581	1	Collection > Figures > character animation title	カマタリと<r一緒|いっしょ>	With Kamatari			e2e:collection/figures	NA2_ETC@0x267A0	NUN5_TEXTENG@0x3848	slot	32				
T582	1	Collection > Figures > character animation title	まだまだ<r現役|げんえき>	I'm Still In Charge			e2e:collection/figures	NA2_ETC@0x267D0	NUN5_TEXTENG@0x3870	slot	32				
T583	1	Collection > Figures > character animation title	<r父|ちち>と<r母|はは>	Father and Mother			e2e:collection/figures	NA2_ETC@0x26800	NUN5_TEXTENG@0x38A0	slot	24				
T584	1	Collection > Figures > character animation title	<r仕込|しこ>み	Device			e2e:collection/figures	NA2_ETC@0x26828	NUN5_SLES@0x514038	slot	16				
T585	1	Collection > Figures > character animation title	<r指一|ゆびひと>つあれば…	With One Finger...			e2e:collection/figures	NA2_ETC@0x26850	NUN5_TEXTENG@0x38E0	slot	32				
T586	1	Collection > Figures > character animation title	<r鋭|するど>い<r蹴|け>り	A Sharp Kick			e2e:collection/figures	NA2_ETC@0x26880	NUN5_TEXTENG@0x3908	slot	32				
T587	1	Collection > Figures > character animation title	<r幻術|げんじゅつ>！？	Genjutsu?!			e2e:collection/figures	NA2_ETC@0x268B0	NUN5_TEXTENG@0x3928	slot	24				
T588	1	Collection > Figures > character animation title	<r大刀|だいとう>を<r携|たずさ>えて	Carrying a Giant Sword			e2e:collection/figures	NA2_ETC@0x268E0	NUN5_TEXTENG@0x3950	slot	40				
T589	1	Collection > Figures > character animation title	<r大刀|だいとう>・<r鮫肌|サメハダ>	Giant Sword: Samehada			e2e:collection/figures	NA2_ETC@0x26920	NUN5_TEXTENG@0x3980	slot	40				
T590	1	Collection > Figures > character animation title	<r襲|おそ>い<r来|く>る<r怪人|かいじん>！	A Monster Attacks!			e2e:collection/figures	NA2_ETC@0x26960	NUN5_TEXTENG@0x39B0	slot	48				
T591	1	Collection > Figures > character animation title	<r楽|たの>しめそうだな	This Should Be Fun			e2e:collection/figures	NA2_ETC@0x269A0	NUN5_TEXTENG@0x39E0	slot	24				
T592	1	Collection > Figures > character animation title	<r芸術作品|げいじゅつさくひん>	A Work of Art			e2e:collection/figures	NA2_ETC@0x269D0	NUN5_TEXTENG@0x3A08	slot	32				
T593	1	Collection > Figures > character animation title	<r空|そら>から<r攻|せ>める！	Attack From the Sky!			e2e:collection/figures	NA2_ETC@0x26A00	NUN5_TEXTENG@0x3A30	slot	32				
T594	1	Collection > Figures > character animation title	<r完璧|かんぺき>なる<r攻守|こうしゅ>	Perfect Offense and Defense			e2e:collection/figures	NA2_ETC@0x26A30	NUN5_TEXTENG@0x3A60	slot	40				
T595	1	Collection > Figures > character animation title	<r一番|いちばん>のお<r気|き>に<r入|い>り	My Favorite			e2e:collection/figures	NA2_ETC@0x26A70	NUN5_TEXTENG@0x3A90	slot	48				
T596	1	Collection > Figures > character animation title	<r自分自身|じぶんじしん>	Myself			e2e:collection/figures	NA2_ETC@0x26AB0	NUN5_TEXTENG@0x217B	slot	32				
T597	1	Collection > Figures > character animation title	あいや<r自来也|じらいや>！	I'm Jiraiya!			e2e:collection/figures	NA2_ETC@0x26AE0	NUN5_TEXTENG@0x3AC0	slot	32				
T598	1	Collection > Figures > character animation title	<r四代目|よんだいめ>が<r遺|のこ>した<r術|じゅつ>	Fourth Hokage's Jutsu			e2e:collection/figures	NA2_ETC@0x26B10	NUN5_TEXTENG@0x3AE0	slot	56				
T599	1	Collection > Figures > character animation title	<r蝦蟇仙人|ガマせんにん>	Toad Sage			e2e:collection/figures	NA2_ETC@0x26B60	NUN5_TEXTENG@0x3B08	slot	32				
T600	1	Collection > Figures > character animation title	コレ<r一本|いっぽん>で<r十分|じゅうぶん>	This One is Enough			e2e:collection/figures	NA2_ETC@0x26B90	NUN5_TEXTENG@0x3B30	slot	48				
T601	1	Collection > Figures > character animation title	<r考|かんが>え<r事|ごと>	Something to Think Over			e2e:collection/figures	NA2_ETC@0x26BD0	NUN5_TEXTENG@0x3B60	slot	32				
T602	1	Collection > Figures > character animation title	<r痛天脚|つうてんきゃく>	Heaven Kick of Pain			e2e:collection/figures	NA2_ETC@0x26C00	NUN5_TEXTENG@0x3B90	slot	32				
T603	1	Collection > Figures > character animation title	お<r世話係|せわかか>り	Helper Role			e2e:collection/figures	NA2_ETC@0x26C40	NUN5_TEXTENG@0x3BC8	slot	24				
T604	1	Collection > Figures > character animation title	<r突撃|とつげき>！	Attack!			e2e:collection/figures	NA2_ETC@0x26C70	NUN5_SLES@0x514098	slot	24				
T605	1	Collection > Figures > character animation title	うんうん	Uh-huh			e2e:collection/figures	NA2_ETC@0x26C98	NUN5_SLES@0x5140A8	slot	16				
T606	1	Collection > Figures > character animation title	<r跳躍|ちょうやく>！	Jump!			e2e:collection/figures	NA2_ETC@0x26CC0	NUN5_SLES@0x5140B0	slot	24				
T607	1	Collection > Figures > character animation title	<r木遁|もくとん>・<r木錠壁|もくじょうへき>	Wood Style: Domed Wall			e2e:collection/figures	NA2_ETC@0x26CF0	NUN5_TEXTENG@0x3C20	slot	48				
T608	1	Collection > Figures > character animation title	<r不敵|ふてき>な<r笑|え>み	Fearless Laugh			e2e:collection/figures	NA2_ETC@0x26D30	NUN5_TEXTENG@0x3C48	slot	32				
T609	1	Collection > Figures > character animation title	<r脅威|きょうい>の<r存在|そんざい>	Menacing Presence			e2e:collection/figures	NA2_ETC@0x26DA0	NUN5_TEXTENG@0x3CB0	slot	40				
T610	1	Collection > Figures > character animation title	<r大蛇丸|オロチまる>への<r忠誠|ちゅうせい>	Loyalty to Orochimaru			e2e:collection/figures	NA2_ETC@0x26DE0	NUN5_TEXTENG@0x3CE0	slot	48				
T611	1	Collection > Figures > character animation title	あーあ…	Aww...			e2e:collection/figures	NA2_ETC@0x26E20	NUN5_SLES@0x5140C8	slot	16				
T612	1	Collection > Figures > character animation title	ストック	Stock			e2e:collection/figures	NA2_ETC@0x26E40	NUN5_TEXTENG@0x8C5	slot	16				
T613	1	Collection > Figures > character animation title	<r冷|つめ>たい<r視線|しせん>	Cold Gaze			e2e:collection/figures	NA2_ETC@0x26E60	NUN5_TEXTENG@0x3D28	slot	32				
T614	1	Collection > Figures > character animation title	<r草薙|くさなぎ>の<r剣|つるぎ>！	Sword of Kusanagi!			e2e:collection/figures	NA2_ETC@0x26E90	NUN5_TEXTENG@0x3D50	slot	40				
T615	1	Collection > Figures > character animation title	<r千鳥|ちどり>	Chidori			e2e:collection/figures	NA2_ETC@0x26EC8	NUN5_TEXTENG@0x49D8	slot	28				
T616	1	Collection > Figures > character animation title	ふー…	Hmph...			e2e:collection/figures	NA2_SLPS@0x507058	NUN5_SLES@0x513FB0	slot	8				
T617	1	Collection > Figures > character animation title	さて…	Now then...			e2e:collection/figures	NA2_SLPS@0x5070A8	NUN5_TEXTENG@0x3798	slot	8			NA2_ETC@0x27894	
T618	1	Collection > Figures > character animation title	エヘヘ	Heh Heh			e2e:collection/figures	NA2_SLPS@0x507110	NUN5_SLES@0x514090	slot	8				
T2200	1	Collection > Movie list > locked title	？？？？？？	???			seen:ss7-paired-locked-Movie-entries	NA2_ETC@0x2E738	NUN5_SLES@0x513E48	slot	24				
T619	1	Collection > Characters > Diorama title	<r紅班勢揃|くれないはんせいぞろ>い	Team Kurenai Unites			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2d950	NUN5_TEXTENG@0x3d80	slot	40				
T620	1	Collection > Characters > Diorama title	いのシカチョウトリオ	The Boar-Deer-Butterfly Trio			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2D9D0	NUN5_TEXTENG@0x3DA0	slot	24			NA2_ETC@0x2E0FC	
T621	1	Collection > Characters > Diorama title	ナルトの<r帰郷|ききょう>	Naruto Returns Home			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2da30	NUN5_TEXTENG@0x3dc0	slot	32				
T622	1	Collection > Characters > Diorama title	<r風影|かぜかげ>の<r闘|たたか>い	Battle of the Kazekage			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2da70	NUN5_TEXTENG@0x3de0	slot	40				
T623	1	Collection > Characters > Diorama title	<r木|こ>ノ<r葉|は>の<r白|しろ>い<r牙|きば>！？	White Fang of the Leaf!?			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2dae0	NUN5_TEXTENG@0x3e00	slot	48				
T624	1	Collection > Characters > Diorama title	“<r暁|あかつき>”の<r目的|もくてき>	Akatsuki's Scheme			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2db80	NUN5_TEXTENG@0x3e20	slot	40				
T625	1	Collection > Characters > Diorama title	<r傀儡師|くぐつし>の<r激闘|げきとう>	Fierce Puppetmaster Battle			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2dc30	NUN5_TEXTENG@0x3e40	slot	40				
T626	1	Collection > Characters > Diorama title	<r突然|とつぜん>の<r襲撃|しゅうげき>！	A Sudden Assault!			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2dca0	NUN5_TEXTENG@0x3e60	slot	40				
T627	1	Collection > Characters > Diorama title	<r人外|じんがい>の<r闘|たたか>い	Outcast Battle			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2de70	NUN5_TEXTENG@0x3e88	slot	40				
T628	1	Collection > Characters > Diorama title	<r運命|うんめい>の<r再会|さいかい>	Fateful Reunion			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2df50	NUN5_TEXTENG@0x3ea0	slot	40				
T629	1	Collection > Characters > Diorama title	<r漆黒|しっこく>に<r浮|う>かぶ<r影|かげ>	The Pitch-Black Shadow			e2e:collection/figures|e2e:collection/misc	NA2_ETC@0x2dff0	NUN5_TEXTENG@0x3eb0	slot	48				
T630	1	Collection > Movies > movie title	<ruby再会|さいかい>の<ruby時|とき>・<ruby壱|いち>	Reunion Time I			e2e:collection/misc	NA2_SLPS@0x2FFBA0	NUN5_TEXTENG@0x28930	slot	64				
T631	1	Collection > Movies > movie title	<ruby封印術|ふういんじゅつ>・<ruby幻龍九封尽|げんりゅうきゅうふうじん>	Sealing Jutsu: Nine Phantom Dragons			e2e:collection/misc	NA2_SLPS@0x2ffbe0	NUN5_TEXTENG@0x28670	slot	80				
T632	1	Collection > Movies > movie title	<ruby常闇|とこやみ>の<ruby者|もの>たち	People of Endless Darkness			e2e:collection/misc	NA2_SLPS@0x2ffc30	NUN5_TEXTENG@0x287d0	slot	48				
T633	1	Collection > Movies > movie title	<ruby忍法|にんぽう>・<ruby超獣偽画|ちょうじゅうぎが>	Ninja Art: Beast Scroll Replicas			e2e:collection/misc	NA2_SLPS@0x2ffc60	NUN5_TEXTENG@0x3100	slot	64				
T634	1	Collection > Movies > movie title	<ruby第四|だいよん>の<ruby覚醒|かくせい>	Fourth Awakened Mode			e2e:collection/misc	NA2_SLPS@0x2ffca0	NUN5_TEXTENG@0x28940	slot	48				
