id	enabled	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id
T1898	1	Command Chart > shared control name or help text	／<r逆転奥義|ぎゃくてんおうぎ>	/Rev. Ultimate Jutsu			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209270	NUN5_TEXTENG@0xC70	slot	32				
T1899	1	Command Chart > shared control name or help text	／<r覚醒奥義|かくせいおうぎ>	/Awk. Ultimate Jutsu			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209290	NUN5_TEXTENG@0xC90	slot	32				
T1900	1	Command Chart > shared control name or help text	／<r連係奥義|れんけいおうぎ>	/Lnk. Ultimate Jutsu			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2092B0	NUN5_TEXTENG@0xCB0	slot	32				
T1901	1	Command Chart > shared control name or help text	（ジャンプ<r中|ちゅう>）	(while jumping)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209330	NUN5_TEXTENG@0xD30	slot	32				
T1902	1	Command Chart > shared control name or help text	（<r相手|あいて>の<r前|まえ>で）	(in front of opponent)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209350	NUN5_TEXTENG@0xD40	slot	48				
T1903	1	Command Chart > shared control name or help text	（<r相手|あいて>の<r攻撃|こうげき>の<r当|あ>たる<r瞬間|しゅんかん>）	(right when getting hit)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2093B0	NUN5_TEXTENG@0xDB0	slot	80				
T1904	1	Command Chart > shared control name or help text	（<r投|な>げられた<r時|とき>、<r叩|たた>き<r付|つ>けられる<r瞬間|しゅんかん>）	(right when getting thrown/hit)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209400	NUN5_TEXTENG@0xDD0	slot	80				
T1905	1	Command Chart > shared control name or help text	（<r吹|ふ>っ<r飛|と>ばした<r方向|ほうこう>の<r方向|ほうこう>キー）	(directional button of the direction of your choice)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209450	NUN5_TEXTENG@0xDF0	slot	80				
T1906	1	Command Chart > shared control name or help text	（<r相手|あいて>の<r追|お>い<r討|う>ち<r攻撃|こうげき>が<r当|あ>たる<r瞬間|しゅんかん>）	(right when receiving an Extra Hit)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2094A0	NUN5_TEXTENG@0xE30	slot	96				
T1907	1	Command Chart > shared control name or help text	（<r地上|ちじょう>で）	(on ground)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209520	NUN5_TEXTENG@0xE58	slot	32				
T1908	1	Command Chart > shared control name or help text	（<r高速移動|こうそくいどう>の<r相殺中|そうさいちゅう>や<r攻撃|こうげき>の<r相殺中|そうさいちゅう>）	(High Speed Move and attack are cancelled out)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209540	NUN5_TEXTENG@0xE70	slot	112				
T1909	1	Command Chart > shared control name or help text	（マニュアル：<r出現後|しゅつげんご>もう<r一度|いちど><r押|お>すと<r攻撃|こうげき>）	(Manual: Press again after move to attack)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2095B0	NUN5_TEXTENG@0xEA0	slot	96				
T1910	1	Command Chart > shared control name or help text	<r連係攻撃|れんけいこうげき>	Linked Attack			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209650	NUN5_TEXTENG@0xF08	slot	32				
T1911	1	Command Chart > shared control name or help text	アイテム<r選択|せんたく>	Item Select			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209670	NUN5_TEXTENG@0xF18	slot	32				
T1912	1	Command Chart > shared control name or help text	アイテム<r使用|しよう>	Item Use			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209690	NUN5_TEXTENG@0xF28	slot	24				
T1913	1	Command Chart > shared control name or help text	ジャンプ	Jump			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2096A8	NUN5_TEXTENG@0xD935	slot	24				
T1914	1	Command Chart > shared control name or help text	<r二段|にだん>ジャンプ	Double-jump			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2096C0	NUN5_TEXTENG@0xF38	slot	32				
T1915	1	Command Chart > shared control name or help text	<r高速移動|こうそくいどう>	High Speed Move			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2096E0	NUN5_TEXTENG@0xF50	slot	32				
T1916	1	Command Chart > shared control name or help text	<r変|か>わり<r身|み>の<r術|じゅつ>（チャクラ<r消費|しょうひ>）	Substitution Jutsu (Consume Chakra)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209720	NUN5_TEXTENG@0xF60	slot	64				
T1917	1	Command Chart > shared control name or help text	<r受|う>け<r身|み>	Rebound			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209760	NUN5_SLES@0x513EE0	slot	32				
T1918	1	Command Chart > shared control name or help text	<r追|お>い<r討|う>ち	Extra Hit			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209780	NUN5_TEXTENG@0xF88	slot	32				
T1919	1	Command Chart > shared control name or help text	<r追|お>い<r討|う>ち<r返|がえ>し	Extra Hit Counter			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2097A0	NUN5_TEXTENG@0xFA0	slot	48				
T1920	1	Command Chart > shared control name or help text	チャクラをためる	Charge			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2097D0	NUN5_SLES@0x513EB0	slot	32				
T1921	1	Command Chart > shared control name or help text	<r奥|おく>へ<r軸移動|じくいどう>	Side-jump Back			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209810	NUN5_TEXTENG@0xFC8	slot	48				
T1922	1	Command Chart > shared control name or help text	<r手前|てまえ>へ<r軸移動|じくいどう>	Side-jump Forward			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209840	NUN5_TEXTENG@0xFE0	slot	48				
T1923	1	Command Chart > shared control name or help text	ガード<r崩|くず>し	Guard Break			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209870	NUN5_TEXTENG@0xFF8	slot	32				
T1924	1	Command Chart > shared control name or help text	<r残影追|ざんえいお>い<r討|う>ち	Shadowblur Extra Hit			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209890	NUN5_TEXTENG@0x1010	slot	48				
T1925	1	Command Chart > shared move qualifier or help text	<r連打技|れんだわざ>	Combo			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209090	NUN5_SLES@0x513EA8	slot	32				
T1926	1	Command Chart > shared move qualifier or help text	<r溜|た>め<r技|わざ>	Charge			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2090B0	NUN5_SLES@0x513EB0	slot	32				
T1927	1	Command Chart > shared move qualifier or help text	<r後側方向|うしろがわほうこう>キー	directional button in the opposite direction to that you are facing			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209380	NUN5_TEXTENG@0xD60	slot	48			NA2_BTL@0x209618	
T1928	1	Command Chart > shared move qualifier or help text	（しばらく<r押|お>す）	(Hold)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209500	NUN5_SLES@0x513EB8	slot	32				
T1929	1	Command Chart > shared move qualifier or help text	<r飛|と>び<r退|の>き	Flee			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209700	NUN5_SLES@0x513ED8	slot	32				
T1930	1	Command Chart > shared move qualifier or help text	<r挑発|ちょうはつ>	Taunt			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2097F0	NUN5_SLES@0x513EE8	slot	32				
T1931	1	Command Chart > shared move qualifier or help text	または	or			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_SLPS@0x505B08	NUN5_SLES@0x513EC0	slot	8				
T1932	1	Command Chart > shared move qualifier or help text	ガード	Guard			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_SLPS@0x505B18	NUN5_SLES@0x513EC8	slot	8				
T1933	1	Game Mode Select > return confirmation	タイトル<r画面|がめん>に<r戻|もど>りますか？	Return to Title Screen?			seen:replacement-pass-2-2026-07-26 paired screenshot	NA2_SLPS@0x4B1E00	NUN5_TEXTENG@0x1C90	slot	48				
T1934	1	Game Mode Select > running help	<color00FFFF>マスターモード<colorFFFFFF>では<r広大|こうだい>な<r世界|せかい>を<r舞台|ぶたい>に、<r成長|せいちょう>したうずまきナルトの<r新|あたら>しい<r物語|ものがたり>を<r体験|たいけん>することができます。	<color00FFFF>Master Mode<WHITE> is set in a vast world. Experience a stronger Naruto Uzumaki in this new story.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B19D0	NUN5_TEXTENG@0x1A20	slot	208				
T1935	1	Game Mode Select > running help	<color00FFFF>フリーバトル<colorFFFFFF>では<r好|す>きなキャラクターを<r使|つか>って<r自由|じゆう>に<r闘|たたか>うことができます。	<color00FFFF>Free Battle<WHITE> allows you to use any character to fight how you like.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B1AA0	NUN5_TEXTENG@0x1A90	slot	144				
T1936	1	Game Mode Select > running help	<color00FFFF>プラクティス<colorFFFFFF>では<r基本操作|きほんそうさ>など、<r戦闘|せんとう>に<r関|かん>する<r様々|さまざま>な<r練習|れんしゅう>を<r行|おこな>うことができます。	<color00FFFF>Practice<WHITE> lets you practice basic controls and other battle-related training.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B1B30	NUN5_TEXTENG@0x1AF0	slot	176				
T1937	1	Game Mode Select > running help	<color00FFFF>ショップ<colorFFFFFF>ではお<r金|かね>を<r払|はら>ってコレクション<r用|よう>のアイテムを<r購入|こうにゅう>することができます。	<WHITE>Pay money at the <color00FFFF>Shop<WHITE> to purchase collection items.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B1C40	NUN5_TEXTENG@0x1BA0	slot	144				
T1938	1	Game Mode Select > running help	<color00FFFF>コレクション<colorFFFFFF>ではショップで<r購入|こうにゅう>したコレクション<r用|よう>アイテムを<r閲覧|えつらん>することができます。	<WHITE>View <color00FFFF>Collection<WHITE> items that you purchased at the Shop.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B1CD0	NUN5_TEXTENG@0x1BF0	slot	144				
T1939	1	Game Mode Select > running help	<color00FFFF>オプション<colorFFFFFF>では<r各種|かくしゅ><r設定|せってい>の<r変更|へんこう>を<r行|おこな>うことができます。	Change various game settings.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B1D60	NUN5_TEXTENG@0x1C50	slot	128				
T1940	1	Options > Audio or Difficulty Settings > help or reset result	ＢＧＭ、ＳＥ、<r音声|おんせい>を<r含|ふく>む<r音量全体|おんりょうぜんたい>を<r変更|へんこう>します。	Change the music, SFX and voice volume.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2860	NUN5_TEXTENG@0x1030	slot	112				
T1941	1	Options > Audio or Difficulty Settings > help or reset result	<r方向|ほうこう>キー<r左右|さゆう>で<r出力|しゅつりょく>モードをステレオ・モノラルのいずれかに<r設定|せってい>します。	Press the left directional button or right directional button to set to stereo or mono.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B28D0	NUN5_TEXTENG@0x1060	slot	128				
T1942	1	Options > Audio or Difficulty Settings > help or reset result	<r音響設定|おんきょうせってい>をデフォルトに<r戻|もど>しました。	Reset audio settings to default.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2950	NUN5_TEXTENG@0x10C0	slot	72				
T1944	1	Options > category help or reset result	<color00FFFF>フリーバトル<colorFFFFFF>と<color00FFFF>プラクティス<colorFFFFFF>でのＣＯＭの<r強|つよ>さを<r設定|せってい>できます。	<WHITE>Set the Com strength for when in the<color00FFFF> Free Battle <WHITE>and <color00FFFF>Practice.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4b2a10	NUN5_TEXTENG@0x1100	slot	144				
T1945	1	Options > category help or reset result	ボタン<r操作|そうさ>の<r割|わ>り<r振|ふ>りができます。	Assign button controls.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4b2aa0	NUN5_TEXTENG@0x1170	slot	64				
T1946	1	Options > category help or reset result	<r音量|おんりょう>や<r音|おと>の<r出力設定|しゅつりょくせってい>ができます。	Change volume and audio output settings.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4b2ae0	NUN5_TEXTENG@0x1190	slot	80				
T1947	1	Options > category help or reset result	<r画面|がめん>の<r位置|いち>の<r調整|ちょうせい>ができます。	Adjust screen position.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4b2b30	NUN5_TEXTENG@0x11c0	slot	64				
T1948	1	Options > category help or reset result	<r難易度|なんいど>をデフォルトに<r戻|もど>します。	Return to default difficulty.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4b2b70	NUN5_TEXTENG@0x11e0	slot	64				
T1949	1	Options > Control Settings > action label	奥義準備	Ultimate Jutsu Prep			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2640	NUN5_TEXTENG@0x1450	slot	16			NA2_SLPS@0x4B2690	
T1950	1	Options > Control Settings > action label	ジャンプ	Jump			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2650	NUN5_SLES@0x513ED0	slot	16				
T1951	1	Options > Control Settings > action label	アイテム使用	Item Use			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2660	NUN5_TEXTENG@0xF28	slot	16				
T1952	1	Options > Control Settings > action label	アイテム選択	Item Select			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2670	NUN5_TEXTENG@0xF18	slot	16				
T1953	1	Options > Control Settings > action label	連係攻撃	Linked Attack			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2680	NUN5_TEXTENG@0xF08	slot	16				
T1954	1	Options > Control Settings > assigned action or toggle	攻撃	Attack			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x504738	NUN5_SLES@0x513EF0	slot	8				
T1955	1	Options > Control Settings > assigned action or toggle	ガード	Guard			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x504740	NUN5_SLES@0x4AFD6D	slot	8				
T1956	1	Options > Control Settings > assigned action or toggle	オフ	Off			seen:replacement-validation-control-settings-vibration-case	NA2_SLPS@0x504748	NUN5_SLES@0x513EF8	slot	8				
T1957	1	Options > Control Settings > assigned action or toggle	オン	On			seen:replacement-validation-control-settings-vibration-case	NA2_SLPS@0x504750	NUN5_SLES@0x513EFC	slot	8				
T1958	1	Options > Control Settings > instructions or reset result	<r変更|へんこう>したいボタン・<r項目|こうもく>を<iconOK>ボタンで<r選択|せんたく>し、<r方向|ほうこう>キー<r左右|さゆう>で<r操作|そうさ>を<r変更|へんこう>してください。	Press <iconOK> to select the button/item to change. Press the left directional button or right directional button to change controls.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B2230	NUN5_TEXTENG@0x1240	slot	176				
T1959	1	Options > Control Settings > instructions or reset result	１Ｐの<r操作設定|そうさせってい>をデフォルトに<r戻|もど>しました。	1P controls restored to defaults.			seen:tid-pass-2026-07-26 paired screenshot	NA2_SLPS@0x4B22E0	NUN5_TEXTENG@0x12D0	slot	80				
T1961	1	Practice Settings > label or running help	案内忍音声	Guide Ninja Sound			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A788	NUN5_TEXTENG@0xF8D0	slot	16			NA2_BTL@0x20A7E0	
T1962	1	Practice Settings > label or running help	変わり身の術	Substitution Jutsu			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A798	NUN5_TEXTENG@0xF900	slot	16			NA2_BTL@0x20A7F8	
T1963	1	Practice Settings > label or running help	追い討ち返し	Extra Hit Counter			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A7A8	NUN5_TEXTENG@0xFA0	slot	24				
T1964	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r体力|たいりょく>の<r状態|じょうたい>を<r設定|せってい>することができます。	Press the left directional button or right directional button to set players' Health.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A810	NUN5_TEXTENG@0xF9C0	slot	128				
T1965	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>でチャクラが<r減|へ>るか<r減|へ>らないかを<r設定|せってい>できます。	Press the left directional button or right directional button to choose whether Chakra decreases or not when using Jutsu.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A890	NUN5_TEXTENG@0xFA20	slot	112			NA2_BTL@0x20B074	
T1966	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>でプレイヤーの<r連係|れんけい>ゲージの<r溜|た>まり<r方|かた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to set how player's Link Gauge charges.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A900	NUN5_TEXTENG@0xFAA0	slot	144				
T1967	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>で<r連係|れんけい>の<r発動|はつどう>の<r仕方|しかた>を<r設定|せってい>することができます。	Press the left directional button or right directional button to determine how Linked moves are activated.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20A990	NUN5_TEXTENG@0xFB10	slot	128				
T1968	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>でアイテムの<r出現頻度|しゅつげんひんど>を<r設定|せってい>できます。	Press the left directional button or right directional button to determine how often items appear.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AA10	NUN5_TEXTENG@0xFB80	slot	112				
T1969	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>でコマンドの<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to set whether to display commands.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AA80	NUN5_TEXTENG@0xFBF0	slot	112				
T1970	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>で<r相手|あいて>に<r対|たい>するダメージ<r量|りょう>の<r表示|ひょうじ>をするか、しないかの<r設定|せってい>ができます。	Press the left directional button or right directional button to determine whether the damage inflicted is displayed for the opponent.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AAF0	NUN5_TEXTENG@0xFC60	slot	160				
T1971	1	Practice Settings > label or running help	<r方向|ほうこう>キー<r左右|さゆう>でプラクティス<r中|ちゅう>の<r案内忍音声|あんないにんおんせい>の<r設定|せってい>をすることができます。	Press the left directional button or right directional button to set Guide Ninja Sound settings for practice.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AB90	NUN5_TEXTENG@0xFCF0	slot	144				
T1972	1	Practice Settings > label or running help	<r状態|じょうたい>が「ＣＯＭ」に<r設定|せってい>されている<r時|とき>の<r強|つよ>さを<r指定|してい>できます。	Set strength for when in COM mode.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AC20	NUN5_TEXTENG@0xFD60	slot	112				
T1973	1	Practice Settings > label or running help	<r状態|じょうたい>が「<r立|た>ち・ジャンプ・<r二段|にだん>ジャンプ」に<r設定|せってい>されている<r時|とき>の<r攻撃|こうげき>パターンを<r指定|してい>できます。	Set the attack pattern for when status is set to: Stand, Jump or Double-jump.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AC90	NUN5_TEXTENG@0xFD90	slot	160				
T1974	1	Practice Settings > label or running help	<r状態|じょうたい>が「<r立|た>ち・ジャンプ・<r二段|にだん>ジャンプ」に<r設定|せってい>されている<r時|とき>のガードパターンを<r指定|してい>できます。	Set the guard pattern for when status is set to: Stand, Jump or Double-jump.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AD30	NUN5_TEXTENG@0xFDE0	slot	160				
T1975	1	Practice Settings > label or running help	<r状態|じょうたい>が「<r立|た>ち・ジャンプ・<r二段|にだん>ジャンプ」に<r設定|せってい>されている<r時|とき>の<r行動|こうどう>パターンを<r指定|してい>できます。	Set the movement pattern for when in status: Stand, Jump or Double-jump.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20ADD0	NUN5_TEXTENG@0xFE30	slot	160				
T1976	1	Practice Settings > label or running help	<r状態|じょうたい>が「ＣＯＭ」に<r設定|せってい>されている<r時|とき>の<r変|か>わり<r身|み>の<r術|じゅつ>の<r使用頻度|しようひんど>を<r指定|してい>できます。	Set the frequency of Substitution Jutsu when in COM mode.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AE70	NUN5_TEXTENG@0xFE80	slot	160				
T1977	1	Practice Settings > label or running help	<r状態|じょうたい>が「<r手動|しゅどう>」<r以外|いがい>に<r設定|せってい>されている<r時|とき>の<r連係攻撃|れんけいこうげき>の<r使用頻度|しようひんど>を<r指定|してい>できます。	Set the frequency of Linked Attacks when not in Manual mode.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AF10	NUN5_TEXTENG@0xFEC0	slot	176				
T1978	1	Practice Settings > label or running help	<r状態|じょうたい>が「<r手動|しゅどう>」<r以外|いがい>に<r設定|せってい>されている<r時|とき>の<r追|お>い<r討|う>ち<r返|がえ>しの<r頻度|ひんど>を<r指定|してい>できます。	Set the frequency of the Extra Hit Counter when in the COM mode.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20AFC0	NUN5_TEXTENG@0xFF00	slot	176				
T1979	1	Practice Settings > label or running help	奥義	Ultimate Jutsu			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_SLPS@0x505C20	NUN5_TEXTENG@0xF238	slot	8			NA2_BTL@0x209DD4,NA2_BTL@0x20A270,NA2_BTL@0x20A7CC	
T1980	1	Practice Settings > label or running help	強さ	Strength			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_SLPS@0x505CB0	NUN5_TEXTENG@0xF8E8	slot	8			NA2_BTL@0x20A7E8	
T1981	1	Practice Settings > opponent setting help or value	<r対戦|たいせん><r相手|あいて>の<r状態|じょうたい>を<r指定|してい>できます。<r手動|しゅどう>では、<r別|べつ>のコントローラで<r操作|そうさ>する<r事|こと>ができます。	You can use another analog controller (DUALSHOCK®2) to input commands when in Manual mode.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x20B0C0	NUN5_TEXTENG@0xFF80	slot	176				
T1982	1	Practice Settings > opponent setting help or value	乱発	Random			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_SLPS@0x505C60	NUN5_SLES@0x514260	slot	8				
T1983	1	Practice Settings > selector value or running help	やさしい	Easy			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209C80	NUN5_SLES@0x514220	slot	16				
T1984	1	Practice Settings > selector value or running help	むずかしい	Hard			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209C90	NUN5_SLES@0x514230	slot	16				
T1985	1	Practice Settings > selector value or running help	使用不可	No Use			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209CD0	NUN5_SLES@0x514258	slot	16				
T1986	1	Practice Settings > selector value or running help	ランダム	Random			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209CE0	NUN5_SLES@0x514260	slot	16				
T1987	1	Practice Settings > selector value or running help	コマンド	Command			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209CF0	NUN5_BTL@0x1ECEC2	slot	16				
T1988	1	Practice Settings > selector value or running help	タイミング	Timing			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209D00	NUN5_SLES@0x514270	slot	16				
T1989	1	Practice Settings > selector value or running help	ギリギリ	Almost			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209D28	NUN5_SLES@0x514288	slot	16				
T1990	1	Practice Settings > selector value or running help	マニュアル	Manual			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209D48	NUN5_SLES@0x513F10	slot	16				
T1991	1	Practice Settings > selector value or running help	ジャンプ	Jump			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209D58	NUN5_TEXTENG@0xD935	slot	16				
T1992	1	Practice Settings > selector value or running help	二段ジャンプ	Double-jump			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209D68	NUN5_TEXTENG@0xF38	slot	24				
T1993	1	Practice Settings > selector value or running help	飛び道具	Projectile			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209D98	NUN5_BTL@0x1F9362	slot	16				
T1994	1	Practice Settings > selector value or running help	高速移動	High Speed Move			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209DA8	NUN5_TEXTENG@0xF50	slot	16				
T1995	1	Practice Settings > selector value or running help	動かない	Stay			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209DE0	NUN5_SLES@0x5142B0	slot	16				
T1996	1	Practice Settings > selector value or running help	必ず返す	Return			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209DF0	NUN5_SLES@0x5142C0	slot	16				
T1997	1	Practice Settings > selector value or running help	使用しない	Don't use			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209E00	NUN5_TEXTENG@0xF248	slot	17				
T1998	1	Practice Settings > selector value or running help	「<r使用不可|しようふか>」は、<r奥義|おうぎ>が<r使|つか>えなくなるので<r注意|ちゅうい>してください。	No Use: Ultimate Jutsu cannot be used.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209E20	NUN5_TEXTENG@0xF370	slot	112				
T1999	1	Practice Settings > selector value or running help	「ランダム」にすると<r入力勝負|にゅうりょくしょうぶ>の<r方法|ほうほう>が<r毎回変化|まいかいへんか>します。	Random: Controls change every time.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209E90	NUN5_TEXTENG@0xF3A0	slot	112				
T2000	1	Practice Settings > selector value or running help	「コマンド」にするとボタンの<r入力勝負|にゅうりょくしょうぶ>になります。	Command: A button-pressing competition.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209F00	NUN5_TEXTENG@0xF3D0	slot	80				
T2001	1	Practice Settings > selector value or running help	「タイミング」にするとボタンをタイミング<r良|よ>く<r押|お>す<r勝負|しょうぶ>になります。	Timing: Press the buttons in good timing.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209F50	NUN5_TEXTENG@0xF400	slot	96				
T2002	1	Practice Settings > selector value or running help	「<r回転|かいてん>」にすると<r左|ひだり>スティック、もしくは<r右|みぎ>スティックの<r回転数勝負|かいてんすうしょうぶ>になります。	Turn: A turning competition using the left analog stick and right analog stick.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209FB0	NUN5_TEXTENG@0xF430	slot	144				
